player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_61
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_64
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_66
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Away_69
DFL-OBJ-0000EJ,DFL-CLU-000005,Away,Unknown,1,True,J03WPY_Away_73
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,1,False,J03WPY_Away_73
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,2,False,J03WPY_Away_73
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Away_75
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Away_75
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,0,False,J03WPY_Away_75
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,0,False,J03WPY_Away_75
