player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,5,False,J03WR9_Home_100
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,6,False,J03WR9_Home_100
DFL-OBJ-0028GO,DFL-CLU-00000I,Away,Midfielder,7,False,J03WR9_Home_100
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,8,True,J03WR9_Home_100
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,9,True,J03WR9_Home_100
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,True,J03WR9_Home_102
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,True,J03WR9_Home_105
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_108
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WR9_Home_110
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_112
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Home_124
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Home_13
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,2,False,J03WR9_Home_13
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Home_13
DFL-OBJ-0028GO,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Home_13
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Home_13
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,4,False,J03WR9_Home_13
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,5,False,J03WR9_Home_13
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,6,False,J03WR9_Home_13
DFL-OBJ-0026WW,DFL-CLU-00000I,Away,Defender,7,False,J03WR9_Home_13
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,8,True,J03WR9_Home_13
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,False,J03WR9_Home_133
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,0,False,J03WR9_Home_133
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Home_133
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Home_133
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,3,True,J03WR9_Home_133
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,3,False,J03WR9_Home_133
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,3,False,J03WR9_Home_133
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,4,False,J03WR9_Home_133
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,4,False,J03WR9_Home_133
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_139
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,2,False,J03WR9_Home_141
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Home_15
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,False,J03WR9_Home_152
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,0,False,J03WR9_Home_152
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,0,False,J03WR9_Home_152
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WR9_Home_152
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Home_152
DFL-OBJ-0026MI,DFL-CLU-00000I,Away,Defender,4,False,J03WR9_Home_152
DFL-OBJ-0026WW,DFL-CLU-00000I,Away,Defender,4,False,J03WR9_Home_152
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,4,False,J03WR9_Home_152
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,5,False,J03WR9_Home_152
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,6,True,J03WR9_Home_152
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,6,False,J03WR9_Home_152
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_154
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_157
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_159
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,True,J03WR9_Home_161
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,False,J03WR9_Home_166
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,0,True,J03WR9_Home_166
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,0,False,J03WR9_Home_166
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,0,True,J03WR9_Home_166
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,2,False,J03WR9_Home_168
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,3,False,J03WR9_Home_168
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,False,J03WR9_Home_170
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,0,True,J03WR9_Home_170
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,0,False,J03WR9_Home_170
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,0,False,J03WR9_Home_170
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,0,False,J03WR9_Home_170
DFL-OBJ-0000F9,DFL-CLU-00000I,Away,Defender,2,False,J03WR9_Home_170
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,3,False,J03WR9_Home_170
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Home_174
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Home_177
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_180
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,True,J03WR9_Home_183
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_183
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,1,False,J03WR9_Home_183
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_183
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_184
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_187
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_189
DFL-OBJ-0002DT,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_193
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_196
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_20
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Home_200
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_200
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_200
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_200
DFL-OBJ-0026WW,DFL-CLU-00000I,Away,Defender,1,False,J03WR9_Home_200
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_207
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_211
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,2,False,J03WR9_Home_211
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Home_211
DFL-OBJ-00021G,DFL-CLU-00000I,Away,Defender,3,False,J03WR9_Home_211
DFL-OBJ-0025YM,DFL-CLU-00000I,Away,Midfielder,4,False,J03WR9_Home_211
DFL-OBJ-0028G2,DFL-CLU-00000I,Away,Midfielder,6,False,J03WR9_Home_211
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,6,False,J03WR9_Home_211
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,7,True,J03WR9_Home_211
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Home_212
DFL-OBJ-0001ZY,DFL-CLU-00000I,Away,Midfielder,2,False,J03WR9_Home_212
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,2,True,J03WR9_Home_212
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,True,J03WR9_Home_214
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WR9_Home_214
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_216
DFL-OBJ-00265G,DFL-CLU-00000I,Away,Midfielder,1,False,J03WR9_Home_216
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_216
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_218
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,True,J03WR9_Home_218
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_225
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Home_225
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WR9_Home_23
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WR9_Home_230
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WR9_Home_232
DFL-OBJ-002GPN,DFL-CLU-00000I,Away,Defender,1,True,J03WR9_Home_232
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,True,J03WR9_Home_233
DFL-OBJ-0000F9,DFL-CLU-00000I,Away,Defender,1,False,J03WR9_Home_233
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,3,True,J03WR9_Home_233
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_234
