player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,False,J03WOY_Home_121
DFL-OBJ-J01KGY,DFL-CLU-00000Q,Away,Unknown,2,False,J03WOY_Home_121
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Home_124
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,True,J03WOY_Home_124
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,2,False,J03WOY_Home_124
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,5,True,J03WOY_Home_124
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Home_126
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,True,J03WOY_Home_126
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Home_128
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WOY_Home_128
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,False,J03WOY_Home_131
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,2,False,J03WOY_Home_131
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Home_136
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,1,True,J03WOY_Home_137
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Home_144
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WOY_Home_156
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,False,J03WOY_Home_156
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,True,J03WOY_Home_159
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,1,False,J03WOY_Home_161
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,True,J03WOY_Home_169
DFL-OBJ-0026ZT,DFL-CLU-00000Q,Away,Midfielder,0,False,J03WOY_Home_169
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,2,False,J03WOY_Home_169
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,3,False,J03WOY_Home_169
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,3,False,J03WOY_Home_169
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,3,False,J03WOY_Home_169
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Home_17
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,1,False,J03WOY_Home_17
DFL-OBJ-0025BB,DFL-CLU-00000Q,Away,Defender,1,False,J03WOY_Home_172
DFL-OBJ-00286X,DFL-CLU-00000Q,Away,Defender,2,False,J03WOY_Home_172
